Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,GPU0Clk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63]
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.522726,6.579,5.457,0.428,1.165,1.277,0.177,1695,38,59,NA,NA,NA,NA,NA,2.358,6.793,2.358,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.528261,5.535,6.576,0.424,2.209,2.318,0.399,1695,38,59,NA,NA,NA,NA,NA,2.803,8.073,2.803,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.534408,6.147,5.197,0.623,1.278,1.367,0.208,1695,38,59,NA,NA,NA,NA,NA,2.524,7.270,2.524,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.540444,6.036,6.245,0.507,1.468,1.577,0.243,1695,38,59,NA,NA,NA,NA,NA,2.571,7.404,2.571,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.546964,6.521,6.688,0.464,1.628,1.745,0.250,1695,38,59,NA,NA,NA,NA,NA,2.379,6.853,2.379,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.553250,6.286,5.926,0.624,1.185,1.385,0.188,1695,38,59,NA,NA,NA,NA,NA,2.468,7.110,2.468,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.559329,6.079,6.352,0.453,1.539,1.658,0.253,1695,38,59,NA,NA,NA,NA,NA,2.552,7.352,2.552,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.565552,6.223,5.866,0.648,1.189,1.300,0.191,1695,38,59,NA,NA,NA,NA,NA,2.493,7.181,2.493,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.571214,5.662,6.634,0.434,1.282,2.273,0.226,1695,38,59,NA,NA,NA,NA,NA,2.740,7.893,2.740,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.577382,6.168,5.902,0.464,1.927,2.007,0.312,1695,38,59,NA,NA,NA,NA,NA,2.516,7.246,2.516,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.583832,6.450,28.473,0.520,23.917,24.030,3.708,1695,38,59,NA,NA,NA,NA,NA,2.405,6.928,2.405,22,64,64,NA,4041,40, 52,93.376,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.612305,28.472,6.252,0.495,1.643,1.809,0.058,1695,38,59,NA,NA,NA,NA,NA,0.545,1.570,0.545,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.618546,6.242,6.221,0.550,1.675,1.788,0.268,1695,38,59,NA,NA,NA,NA,NA,2.486,7.160,2.486,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.624822,6.275,6.467,0.461,1.912,1.980,0.305,1695,38,59,NA,NA,NA,NA,NA,2.472,7.121,2.472,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.630999,6.177,5.612,0.431,1.313,1.414,0.213,1695,38,59,NA,NA,NA,NA,NA,2.512,7.234,2.512,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.637149,6.150,9.003,0.532,1.242,4.267,0.202,1695,38,59,NA,NA,NA,NA,NA,2.523,7.267,2.523,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.642961,5.812,2.960,0.412,1.314,1.416,0.226,1695,38,59,NA,NA,NA,NA,NA,2.669,7.689,2.669,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.649407,6.446,6.326,0.399,1.173,1.296,0.182,1695,38,59,NA,NA,NA,NA,NA,2.407,6.933,2.407,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.655281,5.874,6.481,0.457,1.734,1.902,0.295,1695,38,59,NA,NA,NA,NA,NA,2.641,7.608,2.641,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.661281,6.000,5.103,0.769,0.929,1.005,0.155,1695,38,59,NA,NA,NA,NA,NA,2.586,7.448,2.586,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.666921,5.640,8.860,0.397,1.160,4.225,0.206,1695,38,59,NA,NA,NA,NA,NA,2.751,7.924,2.751,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.672297,5.376,2.559,0.420,1.312,1.409,0.244,1695,38,59,NA,NA,NA,NA,NA,2.886,8.313,2.886,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.678270,5.973,5.951,0.469,1.271,1.386,0.213,1695,38,59,NA,NA,NA,NA,NA,2.597,7.481,2.597,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.684219,5.949,6.047,0.599,1.363,1.485,0.229,1695,38,59,NA,NA,NA,NA,NA,2.608,7.513,2.608,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.690312,6.093,6.784,0.678,1.964,2.176,0.322,1695,38,59,NA,NA,NA,NA,NA,2.546,7.334,2.546,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.696379,6.067,5.286,0.562,1.283,1.395,0.211,1695,38,59,NA,NA,NA,NA,NA,2.557,7.366,2.557,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.702073,5.694,5.722,0.426,1.306,1.423,0.229,1695,38,59,NA,NA,NA,NA,NA,2.725,7.849,2.725,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.708005,5.932,8.771,0.399,1.212,4.261,0.204,1695,38,59,NA,NA,NA,NA,NA,2.615,7.533,2.615,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.713624,5.620,2.647,0.433,1.185,1.289,0.211,1695,38,59,NA,NA,NA,NA,NA,2.761,7.952,2.761,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.719970,6.345,6.694,0.491,1.466,1.638,0.231,1695,38,59,NA,NA,NA,NA,NA,2.445,7.043,2.445,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.726065,6.095,6.083,0.478,1.499,1.626,0.246,1695,38,59,NA,NA,NA,NA,NA,2.546,7.332,2.546,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.732776,6.711,6.529,0.497,1.354,1.443,0.202,1695,38,59,NA,NA,NA,NA,NA,2.312,6.659,2.312,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.738596,5.820,6.445,0.542,1.943,2.068,0.334,1695,38,59,NA,NA,NA,NA,NA,2.666,7.678,2.666,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ds.exe,NVIDIA GeForce RTX 2070 SUPER,AMD Ryzen 7 2700X Eight-Core Processor         ,2560x1440,D3D12,0,1296,0x000001B3AD787070,0,512,Hardware Composed: Independent Flip,0,2571.744559,5.963,5.379,0.438,1.361,1.485,0.228,1695,38,59,NA,NA,NA,NA,NA,2.602,7.495,2.602,22,64,64,NA,4041,40, 52,100.763,NA,81,41,62,53,41,28,53,25,59,7,59,16,41,22,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
